"Goal","Target","IndicatorRef","IndicatorId","IndicatorDescription","SeriesCode","SeriesType","SeriesDescription","ParentCountryOrAreaCode","CountryOrAreaCode","CountryOrAreaName","LDC","LLDC","SIDS","Frequency","SourceType","AgeGroup","Location","Sex","Value type","Unit","UnitMultiplier","Y2015","Y2015FN"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","MDG_SEAS","SGP","Singapore","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","28.60","NA, 1, 2, 10"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","MDG_SEAS","SGP","Singapore","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","23.30","NA, 1, 2, 10"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","MDG_SEAS","SGP","Singapore","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","19.10","NA, 1, 2, 10"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","MDG_SEAS","THA","Thailand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","7.40","NA, 1, 2, 8"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","AZE","Azerbaijan","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","7.30","NA, 1, 2, 10"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","BHR","Bahrain","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","41.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","BHR","Bahrain","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","39.20","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","BHR","Bahrain","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","42.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","CYP","Cyprus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","38.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","CYP","Cyprus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","33.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","CYP","Cyprus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","28.30","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","QAT","Qatar","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","37.30","NA, 1, 2, 9"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","QAT","Qatar","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","39.70","NA, 1, 2, 9"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","QAT","Qatar","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","34.90","NA, 1, 2, 9"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_ASI_WA","TUR","Turkey","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","16.40","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_NA","EGY","Egypt","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","1.30","NA, 1, 2, 8"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_NA","EGY","Egypt","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","0.90","NA, 1, 2, 8"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_NA","EGY","Egypt","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","1.70","NA, 1, 2, 8"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_NA","MAR","Morocco","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","25.80","NA, 1, 2, 12"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_NA","MAR","Morocco","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","22.60","NA, 1, 2, 12"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_NA","MAR","Morocco","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","19.50","NA, 1, 2, 12"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_EA","ZWE","Zimbabwe","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","1.80","NA, 1, 2, 13"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_EA","ZWE","Zimbabwe","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","1.20","NA, 1, 2, 13"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTSFWR","+","Proportion of youth and adults with information and communications technology (ICT) skill, finding, downloading, installing and configuring software","M49_AFR_EA","ZWE","Zimbabwe","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","2.40","NA, 1, 2, 13"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","BGR","Bulgaria","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","43.60","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","BGR","Bulgaria","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","40.50","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","BGR","Bulgaria","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","42.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","CZE","Czechia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","56.30","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","CZE","Czechia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","60.80","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","CZE","Czechia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","51.90","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","HUN","Hungary","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","50.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","HUN","Hungary","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","54.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","HUN","Hungary","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","58.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","43.40","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","47.80","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","39.60","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","ROU","Romania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","57.90","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","ROU","Romania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","53.50","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","ROU","Romania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","55.70","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","RUS","Russian Federation","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","27.60","NA, 1, 2, 4"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","RUS","Russian Federation","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","29.40","NA, 1, 2, 4"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","RUS","Russian Federation","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","25.90","NA, 1, 2, 4"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","SVK","Slovakia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","53.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","SVK","Slovakia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","56.80","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_EE","SVK","Slovakia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","60.60","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","DNK","Denmark","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","70.90","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","DNK","Denmark","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","74.20","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","DNK","Denmark","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","67.50","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","EST","Estonia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","65.50","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","EST","Estonia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","51.60","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","EST","Estonia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","58.30","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","FIN","Finland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","65.50","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","FIN","Finland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","68.40","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","FIN","Finland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","62.60","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","ISL","Iceland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","69.20","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","ISL","Iceland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","73.60","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","ISL","Iceland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","78.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","IRL","Ireland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","36.70","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","IRL","Ireland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","39.70","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","IRL","Ireland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","33.80","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","59.40","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","53.90","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","56.40","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","LTU","Lithuania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","54.60","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","LTU","Lithuania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","56.70","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","LTU","Lithuania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","52.80","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","NOR","Norway","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","56.70","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","NOR","Norway","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","61.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","NOR","Norway","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","65.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","SWE","Sweden","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","63.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","SWE","Sweden","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","67.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","SWE","Sweden","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","59.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","GBR","United Kingdom of Great Britain and Northern Ireland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","56.00","NA, 1, 2, 3"
