"Goal","Target","IndicatorRef","IndicatorId","IndicatorDescription","SeriesCode","SeriesType","SeriesDescription","ParentCountryOrAreaCode","CountryOrAreaCode","CountryOrAreaName","LDC","LLDC","SIDS","Frequency","SourceType","AgeGroup","Location","Sex","Value type","Unit","UnitMultiplier","Y2000","Y2000FN","Y2001","Y2001FN","Y2002","Y2002FN","Y2003","Y2003FN","Y2004","Y2004FN","Y2005","Y2005FN","Y2006","Y2006FN","Y2007","Y2007FN","Y2008","Y2008FN","Y2009","Y2009FN","Y2010","Y2010FN","Y2011","Y2011FN","Y2012","Y2012FN","Y2013","Y2013FN","Y2014","Y2014FN","Y2015","Y2015FN","Y2016","Y2016FN"
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SAS","BGD","Bangladesh","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.60","C, 13, 47","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SAS","BTN","Bhutan","","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","25.80","C, 9, 44","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SAS","IND","India","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","47.40","C, 19, 48","","","","","","","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SAS","MDV","Maldives","","","True","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","3.90","C, 8, 49","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SAS","NPL","Nepal","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.60","C, 13, 30","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SAS","PAK","Pakistan","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","21.00","C, 20, 50","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SAS","LKA","Sri Lanka","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","11.80","C, 17, 51","","","","","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_WORLD","SDG_ESEASI","Eastern and South-Eastern Asia","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","18.93","E, 1, 25, 89","","","","","","","","","16.76","E, 4, 25, 89","","","","","","","","","14.35","E, 9, 25, 89","","","","","","","","","14.65","E, 14, 25, 89","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","SDG_ESEASI","M49_ASI_EA","Eastern Asia","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","7.50","E, 1, 25, 90","","","","","","","","","7.00","E, 4, 25, 90","","","","","","","","","5.20","E, 9, 25, 90","","","","","","","","","5.20","E, 14, 25, 90","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_EA","MNG","Mongolia","","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20","C, 12, 29","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","SDG_ESEASI","MDG_SEAS","South-Eastern Asia","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","19.00","E, 1, 25, 91","","","","","","","","","16.82","E, 4, 25, 91","","","","","","","","","14.42","E, 9, 25, 91","","","","","","","","","14.71","E, 14, 25, 91","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SEAS","KHM","Cambodia","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.50","C, 13, 47","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SEAS","IDN","Indonesia","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","13.60","C, 12, 52","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SEAS","LAO","Lao People's Democratic Republic","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","35.40","C, 16, 28","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SEAS","PHL","Philippines","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","15.00","C, 12, 53","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SEAS","THA","Thailand","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","22.10","C, 11, 26","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SEAS","TLS","Timor-Leste","True","","True","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","18.90","C, 21, 54","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_SEAS","VNM","Viet Nam","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.60","C, 13, 30","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_WORLD","SDG_NAWA","Northern Africa and Western Asia","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","24.06","E, 1, 25, 92","","","","","","","","","21.30","E, 4, 25, 92","","","","","","","","","18.77","E, 9, 25, 92","","","","","","","","","17.60","E, 14, 25, 92","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","SDG_NAWA","M49_ASI_WA","Western Asia","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","26.14","E, 1, 25, 93","","","","","","","","","23.14","E, 4, 25, 93","","","","","","","","","19.63","E, 9, 25, 93","","","","","","","","","18.42","E, 14, 25, 93","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","ARM","Armenia","","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","7.20","C, 9, 41","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","AZE","Azerbaijan","","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","11.00","C, 10, 55","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","IRQ","Iraq","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","24.30","C, 10, 31","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","JOR","Jordan","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","8.40","C, 11, 32","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","LBN","Lebanon","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","6.10","C, 8, 56","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","QAT","Qatar","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","4.20","C, 11, 26","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","PSE","State of Palestine","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.30","C, 13, 30","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","SYR","Syrian Arab Republic","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","13.30","C, 5, 33","","","","","","","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","TUR","Turkey","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","14.70","C, 12, 53","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_ASI_WA","YEM","Yemen","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","31.90","C, 12, 53","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","SDG_NAWA","M49_AFR_NA","Northern Africa","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","22.28","E, 1, 25, 94","","","","","","","","","19.77","E, 4, 25, 94","","","","","","","","","18.05","E, 9, 25, 94","","","","","","","","","16.87","E, 14, 25, 94","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_NA","DZA","Algeria","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50","C, 20, 57","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_NA","EGY","Egypt","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.40","C, 13, 47","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_NA","MAR","Morocco","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","15.90","C, 22, 58","","","","","","","","","","","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_NA","SDN","Sudan","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.20","C, 13, 30","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_NA","TUN","Tunisia","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","1.60","C, 16, 28","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","MDG_WORLD","SDG_AFR_SSA","Sub-Saharan Africa","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","41.96","E, 1, 25, 95","","","","","","","","","42.43","E, 4, 25, 95","","","","","","","","","40.10","E, 9, 25, 95","","","","","","","","","36.59","E, 14, 25, 95","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","SDG_AFR_SSA","M49_AFR_EA","Eastern Africa","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","42.57","E, 1, 25, 96","","","","","","","","","43.68","E, 4, 25, 96","","","","","","","","","41.42","E, 9, 25, 96","","","","","","","","","36.16","E, 14, 25, 96","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","BDI","Burundi","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","20.40","C, 9, 41","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","COM","Comoros","True","","True","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","31.60","C, 11, 32","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","DJI","Djibouti","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","5.40","C, 5, 33","","","","","","","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","ERI","Eritrea","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","40.70","C, 9, 59","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","ETH","Ethiopia","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","41.00","C, 10, 55","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","KEN","Kenya","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.90","C, 13, 47","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","MDG","Madagascar","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","41.20","C, 20, 60","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","MWI","Malawi","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.30","C, 23, 61","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","MOZ","Mozambique","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","48.20","C, 10, 55","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","RWA","Rwanda","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.80","C, 24, 62","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","SOM","Somalia","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","45.30","C, 5, 33","","","","","","","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","SSD","South Sudan","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","51.50","C, 9, 63","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","UGA","Uganda","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","39.70","C, 10, 55","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","TZA","United Republic of Tanzania","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.50","C, 18, 64"
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","ZMB","Zambia","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.40","C, 23, 65","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_EA","ZWE","Zimbabwe","","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.40","C, 14, 46","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","SDG_AFR_SSA","M49_AFR_MA","Middle Africa","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","44.20","E, 1, 25, 97","","","","","","","","","44.89","E, 4, 25, 97","","","","","","","","","42.58","E, 9, 25, 97","","","","","","","","","40.22","E, 14, 25, 97","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_MA","CMR","Cameroon","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.00","C, 13, 30","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_MA","CAF","Central African Republic","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","67.90","C, 9, 44","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_MA","TCD","Chad","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.90","C, 24, 62","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_MA","COG","Congo","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","32.60","C, 16, 36","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_MA","COD","Democratic Republic of the Congo","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.30","C, 23, 65","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_MA","GNQ","Equatorial Guinea","True","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","29.50","C, 10, 55","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_MA","GAB","Gabon","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","21.90","C, 11, 32","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_MA","STP","Sao Tome and Principe","","","True","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.40","C, 13, 30","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","SDG_AFR_SSA","M49_AFR_SA","Southern Africa","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","12.31","E, 1, 25, 98","","","","","","","","","10.83","E, 4, 25, 98","","","","","","","","","8.42","E, 9, 25, 98","","","","","","","","","6.13","E, 14, 25, 98","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_SA","LSO","Lesotho","True","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.30","C, 13, 47","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_SA","NAM","Namibia","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","6.90","C, 12, 53","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_SA","ZAF","South Africa","","","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","5.60","C, 2, 66","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","5.3","5.3.1","C050301","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","SP_DYN_MRBF18","SD","Proportion of women aged 20-24 years who were married by age 18","M49_AFR_SA","SWZ","Swaziland","","True","","Annual","Not available","20 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30","C, 13, 30","","","",""
