"Goal","Target","IndicatorRef","IndicatorId","IndicatorDescription","SeriesCode","SeriesType","SeriesDescription","ParentCountryOrAreaCode","CountryOrAreaCode","CountryOrAreaName","LDC","LLDC","SIDS","Frequency","SourceType","AgeGroup","Location","Sex","Value type","Unit","UnitMultiplier","Y2000","Y2000FN","Y2001","Y2001FN","Y2002","Y2002FN","Y2003","Y2003FN","Y2004","Y2004FN","Y2005","Y2005FN","Y2006","Y2006FN","Y2007","Y2007FN","Y2008","Y2008FN","Y2009","Y2009FN","Y2010","Y2010FN","Y2011","Y2011FN","Y2012","Y2012FN","Y2013","Y2013FN","Y2014","Y2014FN","Y2015","Y2015FN","Y2016","Y2016FN"
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","GTM","Guatemala","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","7.39","C, 12, 19, 25","5.54","C, 13, 19, 25","12.81","C, 14, 19, 23","","","22.35","C, 16, 19, 26","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","HND","Honduras","","","","Annual","Not available","12 to 30 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","42.28","C, 10, 19, 27","41.43","C, 11, 19, 27","","","","","","","","","41.98","C, 16, 19, 27","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","HND","Honduras","","","","Annual","Not available","12 to 30 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","68.86","C, 10, 19, 27","67.97","C, 11, 19, 27","","","","","","","","","71.70","C, 16, 19, 27","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","HND","Honduras","","","","Annual","Not available","12 to 30 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","15.02","C, 10, 19, 27","15.76","C, 11, 19, 27","","","","","","","","","11.59","C, 16, 19, 27","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","MEX","Mexico","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","22.99","C, 6, 19, 35","22.94","C, 7, 19, 35","23.05","C, 8, 19, 35","23.88","C, 9, 19, 35","18.14","C, 10, 19, 25","18.40","C, 11, 19, 25","21.12","C, 12, 19, 36","20.00","C, 13, 19, 36","22.25","C, 14, 19, 35","22.16","C, 15, 19, 35","21.51","C, 16, 19, 35","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","MEX","Mexico","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","35.61","C, 6, 19, 35","34.89","C, 7, 19, 35","35.16","C, 8, 19, 35","36.16","C, 9, 19, 35","29.85","C, 10, 19, 25","30.20","C, 11, 19, 25","31.80","C, 12, 19, 36","30.66","C, 13, 19, 36","32.99","C, 14, 19, 35","33.51","C, 15, 19, 35","32.65","C, 16, 19, 35","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","MEX","Mexico","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","9.42","C, 6, 19, 35","9.79","C, 7, 19, 35","10.08","C, 8, 19, 35","10.88","C, 9, 19, 35","6.16","C, 10, 19, 25","6.31","C, 11, 19, 25","10.31","C, 12, 19, 36","9.27","C, 13, 19, 36","11.22","C, 14, 19, 35","11.04","C, 15, 19, 35","10.49","C, 16, 19, 35","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","PAN","Panama","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","20.08","C, 10, 19, 24","20.88","C, 11, 19, 24","21.03","C, 12, 19, 24","17.58","C, 13, 19, 24","","","32.58","C, 15, 19, 24","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","PAN","Panama","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","29.79","C, 10, 19, 24","30.89","C, 11, 19, 24","29.92","C, 12, 19, 24","26.24","C, 13, 19, 24","","","28.02","C, 15, 19, 24","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","PAN","Panama","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","10.47","C, 10, 19, 24","10.74","C, 11, 19, 24","11.92","C, 12, 19, 24","8.87","C, 13, 19, 24","","","37.30","C, 15, 19, 24","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","BRA","Brazil","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","18.42","C, 10, 19, 28","","","19.03","C, 12, 19, 28","18.93","C, 13, 19, 28","19.62","C, 14, 19, 28","19.28","C, 15, 19, 28","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","BRA","Brazil","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","24.83","C, 10, 19, 28","","","25.48","C, 12, 19, 28","25.55","C, 13, 19, 28","25.75","C, 14, 19, 28","25.40","C, 15, 19, 28","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","BRA","Brazil","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","12.08","C, 10, 19, 28","","","12.69","C, 12, 19, 28","12.46","C, 13, 19, 28","13.59","C, 14, 19, 28","13.25","C, 15, 19, 28","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","CHL","Chile","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","11.79","C, 11, 19, 37","11.75","C, 12, 19, 37","11.81","C, 13, 19, 37","11.74","C, 14, 19, 37","12.34","C, 15, 19, 37","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","CHL","Chile","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","17.45","C, 11, 19, 37","17.18","C, 12, 19, 37","16.86","C, 13, 19, 37","16.24","C, 14, 19, 37","16.86","C, 15, 19, 37","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","CHL","Chile","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","6.74","C, 11, 19, 37","6.77","C, 12, 19, 37","7.27","C, 13, 19, 37","7.61","C, 14, 19, 37","8.42","C, 15, 19, 37","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","COL","Colombia","","","","Annual","Not available","14 to 28 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","25.01","C, 10, 19, 25","23.87","C, 11, 19, 25","23.11","C, 12, 19, 25","22.64","C, 13, 19, 25","22.01","C, 14, 19, 25","","","21.26","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","COL","Colombia","","","","Annual","Not available","14 to 28 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","34.66","C, 10, 19, 25","33.34","C, 11, 19, 25","33.88","C, 12, 19, 25","33.31","C, 13, 19, 25","32.08","C, 14, 19, 25","","","30.30","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","COL","Colombia","","","","Annual","Not available","14 to 28 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","15.38","C, 10, 19, 25","14.46","C, 11, 19, 25","12.84","C, 12, 19, 25","12.46","C, 13, 19, 25","12.40","C, 14, 19, 25","","","12.25","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","ECU","Ecuador","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","16.43","C, 10, 19, 38","15.71","C, 11, 19, 38","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","ECU","Ecuador","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","24.57","C, 10, 19, 38","23.85","C, 11, 19, 38","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","ECU","Ecuador","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","8.61","C, 10, 19, 38","8.28","C, 11, 19, 38","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","FLK","Falkland Islands (Malvinas)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","3.25","C, 13, 18, 25","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","FLK","Falkland Islands (Malvinas)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","3.97","C, 13, 18, 25","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","FLK","Falkland Islands (Malvinas)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","2.55","C, 13, 18, 25","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PRY","Paraguay","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","17.62","C, 10, 19, 37","19.50","C, 11, 19, 37","12.97","C, 12, 19, 37","12.28","C, 13, 19, 37","","","12.36","C, 15, 19, 37","12.67","C, 16, 19, 37","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PRY","Paraguay","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","27.64","C, 10, 19, 37","28.94","C, 11, 19, 37","19.74","C, 12, 19, 37","20.31","C, 13, 19, 37","","","19.46","C, 15, 19, 37","20.29","C, 16, 19, 37","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PRY","Paraguay","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","8.30","C, 10, 19, 37","10.72","C, 11, 19, 37","6.23","C, 12, 19, 37","4.53","C, 13, 19, 37","","","5.06","C, 15, 19, 37","5.17","C, 16, 19, 37","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PER","Peru","","","","Annual","Not available","14 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","17.53","C, 10, 21, 25","16.64","C, 11, 21, 25","16.91","C, 12, 21, 25","16.47","C, 13, 21, 25","15.34","C, 14, 21, 25","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PER","Peru","","","","Annual","Not available","14 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","22.35","C, 10, 21, 25","21.33","C, 11, 21, 25","22.11","C, 12, 21, 25","21.44","C, 13, 21, 25","19.29","C, 14, 21, 25","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PER","Peru","","","","Annual","Not available","14 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","12.84","C, 10, 21, 25","12.07","C, 11, 21, 25","11.85","C, 12, 21, 25","11.63","C, 13, 21, 25","11.49","C, 14, 21, 25","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PER","Peru","","","","Annual","Not available","15 to 29 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.42","C, 16, 21, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PER","Peru","","","","Annual","Not available","15 to 29 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.88","C, 16, 21, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","PER","Peru","","","","Annual","Not available","15 to 29 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.09","C, 16, 21, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","14 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","20.72","C, 10, 19, 25","20.48","C, 11, 19, 25","","","","","20.51","C, 14, 19, 25","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","14 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","25.45","C, 10, 19, 25","24.74","C, 11, 19, 25","","","","","24.61","C, 14, 19, 25","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","14 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","16.24","C, 10, 19, 25","16.37","C, 11, 19, 25","","","","","16.55","C, 14, 19, 25","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","14 to 29 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.65","C, 15, 19, 39","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","14 to 29 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.88","C, 15, 19, 39","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","14 to 29 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.63","C, 15, 19, 39","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.73","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.30","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","URY","Uruguay","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.39","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","VEN","Venezuela (Bolivarian Republic of)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","18.45","C, 10, 19, 25","19.19","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","VEN","Venezuela (Bolivarian Republic of)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","24.68","C, 10, 19, 25","25.66","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_SA","VEN","Venezuela (Bolivarian Republic of)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","12.40","C, 10, 19, 25","12.93","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_ASI_CA","KGZ","Kyrgyzstan","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","17.80","C, 10, 19, 25","18.46","C, 11, 19, 25","","","","","21.23","C, 14, 19, 25","20.72","C, 15, 19, 25","21.42","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_ASI_CA","KGZ","Kyrgyzstan","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","23.45","C, 10, 19, 25","25.49","C, 11, 19, 25","","","","","29.54","C, 14, 19, 25","29.18","C, 15, 19, 25","29.49","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_ASI_CA","KGZ","Kyrgyzstan","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","12.24","C, 10, 19, 25","11.55","C, 11, 19, 25","","","","","13.17","C, 14, 19, 25","12.53","C, 15, 19, 25","13.64","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","IND","India","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","27.18","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","IND","India","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","53.89","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","IND","India","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","3.49","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","IRN","Iran (Islamic Republic of)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","34.73","C, 10, 19, 25","34.35","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","IRN","Iran (Islamic Republic of)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","47.90","C, 10, 19, 25","47.56","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","IRN","Iran (Islamic Republic of)","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","22.01","C, 10, 19, 25","21.96","C, 11, 19, 25","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","MDV","Maldives","","","True","Annual","Not available","18 to 35 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","56.40","C, 11, 21, 32","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","MDV","Maldives","","","True","Annual","Not available","18 to 35 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","77.37","C, 11, 21, 32","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","MDV","Maldives","","","True","Annual","Not available","18 to 35 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","32.88","C, 11, 21, 32","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","LKA","Sri Lanka","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","22.88","C, 11, 19, 25","","","","","26.43","C, 14, 19, 25","27.67","C, 15, 19, 25","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","LKA","Sri Lanka","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","29.51","C, 11, 19, 25","","","","","35.14","C, 14, 19, 25","37.25","C, 15, 19, 25","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_SAS","LKA","Sri Lanka","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","15.62","C, 11, 19, 25","","","","","16.98","C, 14, 19, 25","17.48","C, 15, 19, 25","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_ASI_EA","HKG","China, Hong Kong Special Administrative Region","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","7.41","C, 10, 19, 25","6.95","C, 11, 19, 25","6.16","C, 12, 19, 25","6.16","C, 13, 19, 25","6.64","C, 14, 19, 25","6.61","C, 15, 19, 25","6.60","C, 16, 19, 25","",""
